experiment,well,exclude,sample,assay,role,cq,copies,thresholdSetting,thresholdCq,baselineSetting,baselineStart,baselineEnd
samples-template-niloticus_Aug04_2021_032558PM,F3,,MG04/03 (1:5),niloticus,Unknown,33.7891615224791,17.4565025018895,Auto,0.249,Auto,3,29
samples-template-niloticus_Aug04_2021_032558PM,F4,,MG05/02 (1:5),niloticus,Unknown,33.2076277119349,25.905282684896,Auto,0.249,Auto,3,29
samples-template-niloticus_Aug04_2021_032558PM,F5,Excluded,MG06/01 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug04_2021_032558PM,F6,,MG06/03 (1:5),niloticus,Unknown,36.8720999966547,2.15344524064913,Auto,0.249,Auto,3,32
samples-template-niloticus_Aug04_2021_032558PM,F7,,MG07/02 (1:5),niloticus,Unknown,35.1878792451322,6.75503240254548,Auto,0.249,Auto,3,32
samples-template-niloticus_Aug04_2021_032558PM,F8,Excluded,,niloticus,NTC,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,A1,,MG07/03 (1:5),niloticus,Unknown,35.1418771900012,6.96928847986821,Auto,0.249,Auto,3,31
samples-template-niloticus_Aug05_2021_030738PM,A2,Excluded,MG08/02 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,A3,Excluded,MG09/02 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,A4,Excluded,field control 20/10 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,A5,,MG10/01 (1:5),niloticus,Unknown,33.020206720695,29.4197116040512,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug05_2021_030738PM,A6,,MG10/03 (1:5),niloticus,Unknown,33.4442946513329,22.060786111908,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug05_2021_030738PM,A7,Excluded,MG11/02 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,A8,Excluded,niloticus-synthetic,niloticus,Standard,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,B1,,MG07/03 (1:5),niloticus,Unknown,36.6785047617703,2.45586235062001,Auto,0.249,Auto,3,31
samples-template-niloticus_Aug05_2021_030738PM,B2,Excluded,MG08/02 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,B3,Excluded,MG09/02 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,B4,Excluded,field control 20/10 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,B5,,MG10/01 (1:5),niloticus,Unknown,33.8470981240195,16.7833259700914,Auto,0.249,Auto,3,31
samples-template-niloticus_Aug05_2021_030738PM,B6,,MG10/03 (1:5),niloticus,Unknown,33.6256335960202,19.5058034166308,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug05_2021_030738PM,B7,Excluded,MG11/02 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,B8,Excluded,niloticus-synthetic,niloticus,Standard,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,C1,Excluded,MG07/03 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,C2,Excluded,MG08/02 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,C3,Excluded,MG09/02 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,C4,Excluded,field control 20/10 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,C5,,MG10/01 (1:5),niloticus,Unknown,33.8703596474737,16.5204067224706,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug05_2021_030738PM,C6,,MG10/03 (1:5),niloticus,Unknown,33.2792576233291,24.6758693401975,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug05_2021_030738PM,C7,Excluded,MG11/02 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,C8,Excluded,niloticus-synthetic,niloticus,Standard,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,D1,Excluded,MG08/01 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,D2,Excluded,MG09/01 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,D3,Excluded,MG09/03 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,D4,Excluded,lab control 14/05 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,D5,,MG10/02 (1:5),niloticus,Unknown,34.4783711344482,10.9341303273621,Auto,0.249,Auto,3,32
samples-template-niloticus_Aug05_2021_030738PM,D6,,MG11/01 (1:5),niloticus,Unknown,33.1901083538044,26.2151827697115,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug05_2021_030738PM,D7,,MG11/03 (1:5),niloticus,Unknown,35.1662962795664,6.8547229557539,Auto,0.249,Auto,3,31
samples-template-niloticus_Aug05_2021_030738PM,D8,Excluded,,niloticus,NTC,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,E1,Excluded,MG08/01 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,E2,Excluded,MG09/01 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,E3,Excluded,MG09/03 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,E4,Excluded,lab control 14/05 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,E5,,MG10/02 (1:5),niloticus,Unknown,34.5726497156805,10.2563242328126,Auto,0.249,Auto,3,31
samples-template-niloticus_Aug05_2021_030738PM,E6,,MG11/01 (1:5),niloticus,Unknown,33.582716152707,20.0823962216632,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug05_2021_030738PM,E7,,MG11/03 (1:5),niloticus,Unknown,34.6418917819617,9.78542705486472,Auto,0.249,Auto,3,31
samples-template-niloticus_Aug05_2021_030738PM,E8,Excluded,,niloticus,NTC,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,F1,Excluded,MG08/01 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,F2,Excluded,MG09/01 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,F3,Excluded,MG09/03 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,F4,Excluded,lab control 14/05 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug05_2021_030738PM,F5,,MG10/02 (1:5),niloticus,Unknown,35.3372550306821,6.10369405164862,Auto,0.249,Auto,3,32
samples-template-niloticus_Aug05_2021_030738PM,F6,,MG11/01 (1:5),niloticus,Unknown,34.3888288434895,11.6193152065786,Auto,0.249,Auto,3,31
samples-template-niloticus_Aug05_2021_030738PM,F7,,MG11/03 (1:5),niloticus,Unknown,36.8054764151247,2.2530658453502,Auto,0.249,Auto,3,34
samples-template-niloticus_Aug05_2021_030738PM,F8,Excluded,,niloticus,NTC,,,Auto,,Auto,,
samples-template-niloticus_Aug06_2021_033349PM,A1,Excluded,field control 22/10 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug06_2021_033349PM,A2,,MG12/02 (1:5),niloticus,Unknown,31.6795176120537,73.0906593516755,Auto,0.249,Auto,3,28
samples-template-niloticus_Aug06_2021_033349PM,A3,,MG13/01 (1:5),niloticus,Unknown,31.9874813555255,59.3030255828847,Auto,0.249,Auto,3,29
samples-template-niloticus_Aug06_2021_033349PM,A4,,MG13/03 (1:5),niloticus,Unknown,35.2252183295614,6.58597684995826,Auto,0.249,Auto,3,32
samples-template-niloticus_Aug06_2021_033349PM,A5,,MG14/02 (1:5),niloticus,Unknown,31.3065910436254,94.1450267026838,Auto,0.249,Auto,3,27
samples-template-niloticus_Aug06_2021_033349PM,A6,Excluded,MG15/02 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug06_2021_033349PM,A7,,MG18/01 (1:5),niloticus,Unknown,32.0164918810307,58.146663689597,Auto,0.249,Auto,3,29
samples-template-niloticus_Aug06_2021_033349PM,A8,Excluded,niloticus-synthetic,niloticus,Standard,,,Auto,,Auto,,
samples-template-niloticus_Aug06_2021_033349PM,B1,Excluded,field control 22/10 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug06_2021_033349PM,B2,,MG12/02 (1:5),niloticus,Unknown,31.671207222046,73.5041246915572,Auto,0.249,Auto,3,28
samples-template-niloticus_Aug06_2021_033349PM,B3,,MG13/01 (1:5),niloticus,Unknown,31.6517174006137,74.4829964184676,Auto,0.249,Auto,3,28
samples-template-niloticus_Aug06_2021_033349PM,B4,Excluded,MG13/03 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug06_2021_033349PM,B5,,MG14/02 (1:5),niloticus,Unknown,31.596631627149,77.3207300453579,Auto,0.249,Auto,3,27
samples-template-niloticus_Aug06_2021_033349PM,B6,Excluded,MG15/02 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug06_2021_033349PM,B7,,MG18/01 (1:5),niloticus,Unknown,32.990652397895,30.0158584040946,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug06_2021_033349PM,B8,Excluded,niloticus-synthetic,niloticus,Standard,,,Auto,,Auto,,
samples-template-niloticus_Aug06_2021_033349PM,C1,Excluded,field control 22/10 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug06_2021_033349PM,C2,,MG12/02 (1:5),niloticus,Unknown,31.5344874465829,80.652068237524,Auto,0.249,Auto,3,28
samples-template-niloticus_Aug06_2021_033349PM,C3,,MG13/01 (1:5),niloticus,Unknown,31.779549916727,68.2925340368348,Auto,0.249,Auto,3,28
samples-template-niloticus_Aug06_2021_033349PM,C4,Excluded,MG13/03 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug06_2021_033349PM,C5,,MG14/02 (1:5),niloticus,Unknown,31.6029534824615,76.9896451638213,Auto,0.249,Auto,3,26
samples-template-niloticus_Aug06_2021_033349PM,C6,Excluded,MG15/02 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug06_2021_033349PM,C7,,MG18/01 (1:5),niloticus,Unknown,32.4559248714211,43.1502964765143,Auto,0.249,Auto,3,29
samples-template-niloticus_Aug06_2021_033349PM,C8,Excluded,niloticus-synthetic,niloticus,Standard,,,Auto,,Auto,,
samples-template-niloticus_Aug06_2021_033349PM,D1,,MG12/01 (1:5),niloticus,Unknown,32.91992551873,31.4920139936543,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug06_2021_033349PM,D2,,MG12/03 (1:5),niloticus,Unknown,33.622150651611,19.5519728123572,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug06_2021_033349PM,D3,,MG13/02 (1:5),niloticus,Unknown,32.4236503605336,44.1060361031731,Auto,0.249,Auto,3,29
samples-template-niloticus_Aug06_2021_033349PM,D4,,MG14/01 (1:5),niloticus,Unknown,33.2393013122128,25.3542772106129,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug06_2021_033349PM,D5,,MG14/03 (1:5),niloticus,Unknown,32.0799048116917,55.6969253742479,Auto,0.249,Auto,3,28
samples-template-niloticus_Aug06_2021_033349PM,D6,,MG16/01 (1:5),niloticus,Unknown,31.0458956901833,112.369410328774,Auto,0.249,Auto,3,27
samples-template-niloticus_Aug06_2021_033349PM,D7,,MG18/02 (1:5),niloticus,Unknown,32.4336173086399,43.8086488826133,Auto,0.249,Auto,3,29
samples-template-niloticus_Aug06_2021_033349PM,D8,Excluded,,niloticus,NTC,,,Auto,,Auto,,
samples-template-niloticus_Aug06_2021_033349PM,E1,,MG12/01 (1:5),niloticus,Unknown,32.6167312255877,38.6882844083181,Auto,0.249,Auto,3,29
samples-template-niloticus_Aug06_2021_033349PM,E2,,MG12/03 (1:5),niloticus,Unknown,33.0090550332118,29.643251004089,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug06_2021_033349PM,E3,,MG13/02 (1:5),niloticus,Unknown,32.4260200771493,44.0351476441177,Auto,0.249,Auto,3,29
samples-template-niloticus_Aug06_2021_033349PM,E4,,MG14/01 (1:5),niloticus,Unknown,32.9649230776964,30.5446777339879,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug06_2021_033349PM,E5,,MG14/03 (1:5),niloticus,Unknown,32.1175817809814,54.2905672392005,Auto,0.249,Auto,3,29
samples-template-niloticus_Aug06_2021_033349PM,E6,,MG16/01 (1:5),niloticus,Unknown,31.0303542128396,113.561100875,Auto,0.249,Auto,3,27
samples-template-niloticus_Aug06_2021_033349PM,E7,,MG18/02 (1:5),niloticus,Unknown,32.8323524857675,33.4207508589234,Auto,0.249,Auto,3,29
samples-template-niloticus_Aug06_2021_033349PM,E8,Excluded,,niloticus,NTC,,,Auto,,Auto,,
samples-template-niloticus_Aug06_2021_033349PM,F1,,MG12/01 (1:5),niloticus,Unknown,32.2905303420712,48.2770417603493,Auto,0.249,Auto,3,29
samples-template-niloticus_Aug06_2021_033349PM,F2,,MG12/03 (1:5),niloticus,Unknown,33.0242496706879,29.3390863053803,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug06_2021_033349PM,F3,,MG13/02 (1:5),niloticus,Unknown,32.1575179379563,52.8386299321677,Auto,0.249,Auto,3,29
samples-template-niloticus_Aug06_2021_033349PM,F4,,MG14/01 (1:5),niloticus,Unknown,32.497175492389,41.9588387649977,Auto,0.249,Auto,3,29
samples-template-niloticus_Aug06_2021_033349PM,F5,,MG14/03 (1:5),niloticus,Unknown,32.6785046790838,37.0995973303143,Auto,0.249,Auto,3,29
samples-template-niloticus_Aug06_2021_033349PM,F6,,MG16/01 (1:5),niloticus,Unknown,30.2447591511549,193.56024971328,Auto,0.249,Auto,3,26
samples-template-niloticus_Aug06_2021_033349PM,F7,,MG18/02 (1:5),niloticus,Unknown,32.9330103373106,31.2135485837024,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug06_2021_033349PM,F8,Excluded,,niloticus,NTC,,,Auto,,Auto,,
samples-template-niloticus_Aug09_2021_035506PM,A1,,MG18/03 (1:5),niloticus,Unknown,32.8851662057736,32.2438712521853,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug09_2021_035506PM,A2,,MG17/01 (1:5),niloticus,Unknown,32.2033465856383,51.2202462504739,Auto,0.249,Auto,3,28
samples-template-niloticus_Aug09_2021_035506PM,A3,,MG17/03 (1:5),niloticus,Unknown,31.8200807419034,66.4393069663989,Auto,0.249,Auto,3,28
samples-template-niloticus_Aug09_2021_035506PM,A4,,MG19/02 (1:5),niloticus,Unknown,33.0023570004635,29.7783310083255,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug09_2021_035506PM,A5,,MG20/01 (1:5),niloticus,Unknown,35.4577446571956,5.62436457650335,Auto,0.249,Auto,3,32
samples-template-niloticus_Aug09_2021_035506PM,A6,,MG20/03 (1:5),niloticus,Unknown,33.2631635767449,24.9469149645676,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug09_2021_035506PM,A7,,MG21/02 (1:5),niloticus,Unknown,31.969922765981,60.0140547900186,Auto,0.249,Auto,3,29
samples-template-niloticus_Aug09_2021_035506PM,A8,Excluded,niloticus-synthetic,niloticus,Standard,,,Auto,,Auto,,
samples-template-niloticus_Aug09_2021_035506PM,B1,,MG18/03 (1:5),niloticus,Unknown,32.0027016664357,58.6935037987152,Auto,0.249,Auto,3,28
samples-template-niloticus_Aug09_2021_035506PM,B2,,MG17/01 (1:5),niloticus,Unknown,32.556614312649,40.2996629581749,Auto,0.249,Auto,3,29
samples-template-niloticus_Aug09_2021_035506PM,B3,,MG17/03 (1:5),niloticus,Unknown,32.3366262184947,46.7898860474624,Auto,0.249,Auto,3,28
samples-template-niloticus_Aug09_2021_035506PM,B4,,MG19/02 (1:5),niloticus,Unknown,32.941027169301,31.044155704527,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug09_2021_035506PM,B5,,MG20/01 (1:5),niloticus,Unknown,33.9139642053874,16.0386012970508,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug09_2021_035506PM,B6,,MG20/03 (1:5),niloticus,Unknown,34.5020312056639,10.7599304270517,Auto,0.249,Auto,3,31
samples-template-niloticus_Aug09_2021_035506PM,B7,,MG21/02 (1:5),niloticus,Unknown,33.3694162306179,23.2110341229301,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug09_2021_035506PM,B8,Excluded,niloticus-synthetic,niloticus,Standard,,,Auto,,Auto,,
samples-template-niloticus_Aug09_2021_035506PM,C1,,MG18/03 (1:5),niloticus,Unknown,31.825429979962,66.1985054949728,Auto,0.249,Auto,3,28
samples-template-niloticus_Aug09_2021_035506PM,C2,,MG17/01 (1:5),niloticus,Unknown,31.4633593929104,84.6415171852776,Auto,0.249,Auto,3,28
samples-template-niloticus_Aug09_2021_035506PM,C3,,MG17/03 (1:5),niloticus,Unknown,32.0915131479325,55.2597842763119,Auto,0.249,Auto,3,28
samples-template-niloticus_Aug09_2021_035506PM,C4,,MG19/02 (1:5),niloticus,Unknown,33.0236801720518,29.3504299744949,Auto,0.249,Auto,3,29
samples-template-niloticus_Aug09_2021_035506PM,C5,,MG20/01 (1:5),niloticus,Unknown,37.3908380905351,1.5143085068848,Auto,0.249,Auto,3,32
samples-template-niloticus_Aug09_2021_035506PM,C6,,MG20/03 (1:5),niloticus,Unknown,34.4158882234208,11.4078463697341,Auto,0.249,Auto,3,31
samples-template-niloticus_Aug09_2021_035506PM,C7,,MG21/02 (1:5),niloticus,Unknown,31.938532813612,61.3064904051199,Auto,0.249,Auto,3,28
samples-template-niloticus_Aug09_2021_035506PM,C8,Excluded,niloticus-synthetic,niloticus,Standard,,,Auto,,Auto,,
samples-template-niloticus_Aug09_2021_035506PM,D1,Excluded,field control 23/10 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug09_2021_035506PM,D2,,MG17/02 (1:5),niloticus,Unknown,31.2437604464624,98.2469994675927,Auto,0.249,Auto,3,28
samples-template-niloticus_Aug09_2021_035506PM,D3,,MG19/01 (1:5),niloticus,Unknown,33.3058974072352,24.2336753650021,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug09_2021_035506PM,D4,,MG19/03 (1:5),niloticus,Unknown,33.4106447125275,22.5704746772319,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug09_2021_035506PM,D5,,MG20/02 (1:5),niloticus,Unknown,33.4557591408956,21.8897777606084,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug09_2021_035506PM,D6,,MG21/01 (1:5),niloticus,Unknown,31.9983435076456,58.867390332569,Auto,0.249,Auto,3,29
samples-template-niloticus_Aug09_2021_035506PM,D7,,MG21/03 (1:5),niloticus,Unknown,36.2436721027161,3.29905002263169,Auto,0.249,Auto,3,32
samples-template-niloticus_Aug09_2021_035506PM,D8,Excluded,,niloticus,NTC,,,Auto,,Auto,,
samples-template-niloticus_Aug09_2021_035506PM,E1,Excluded,field control 23/10 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug09_2021_035506PM,E2,,MG17/02 (1:5),niloticus,Unknown,31.0423631499519,112.639175784556,Auto,0.249,Auto,3,27
samples-template-niloticus_Aug09_2021_035506PM,E3,,MG19/01 (1:5),niloticus,Unknown,33.5165441026745,21.0049898105738,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug09_2021_035506PM,E4,,MG19/03 (1:5),niloticus,Unknown,35.1600565848546,6.88381696747635,Auto,0.249,Auto,3,32
samples-template-niloticus_Aug09_2021_035506PM,E5,,MG20/02 (1:5),niloticus,Unknown,33.1194377107423,27.503374331504,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug09_2021_035506PM,E6,,MG21/01 (1:5),niloticus,Unknown,32.1667458709822,52.5086960877197,Auto,0.249,Auto,3,29
samples-template-niloticus_Aug09_2021_035506PM,E7,,MG21/03 (1:5),niloticus,Unknown,34.120472835156,13.9408593803652,Auto,0.249,Auto,3,31
samples-template-niloticus_Aug09_2021_035506PM,E8,Excluded,,niloticus,NTC,,,Auto,,Auto,,
samples-template-niloticus_Aug09_2021_035506PM,F1,Excluded,field control 23/10 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug09_2021_035506PM,F2,,MG17/02 (1:5),niloticus,Unknown,31.575400283974,78.443102279898,Auto,0.249,Auto,3,28
samples-template-niloticus_Aug09_2021_035506PM,F3,,MG19/01 (1:5),niloticus,Unknown,33.0030068280523,29.7651989424341,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug09_2021_035506PM,F4,,MG19/03 (1:5),niloticus,Unknown,32.398539582609,44.8642557001316,Auto,0.249,Auto,3,29
samples-template-niloticus_Aug09_2021_035506PM,F5,,MG20/02 (1:5),niloticus,Unknown,32.8890002089687,32.1600672057692,Auto,0.249,Auto,3,29
samples-template-niloticus_Aug09_2021_035506PM,F6,,MG21/01 (1:5),niloticus,Unknown,31.5050462527475,82.2800442019805,Auto,0.249,Auto,3,28
samples-template-niloticus_Aug09_2021_035506PM,F7,,MG21/03 (1:5),niloticus,Unknown,37.3738596921536,1.53186130508121,Auto,0.249,Auto,3,33
samples-template-niloticus_Aug09_2021_035506PM,F8,Excluded,,niloticus,NTC,,,Auto,,Auto,,
samples-template-niloticus_Aug10_2021_022235PM,A1,Excluded,field control 24/10 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug10_2021_022235PM,A2,,MG22/01 (1:5),niloticus,Unknown,35.6952783485665,4.78685862881784,Auto,0.249,Auto,3,31
samples-template-niloticus_Aug10_2021_022235PM,A3,,MG22/03 (1:5),niloticus,Unknown,33.9525442540644,15.6240431315292,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug10_2021_022235PM,A4,,MG23/02 (1:5),niloticus,Unknown,36.1266475202353,3.5717966699584,Auto,0.249,Auto,3,32
samples-template-niloticus_Aug10_2021_022235PM,A5,,MG24/01 (1:5),niloticus,Unknown,35.0831332292107,7.25279912782176,Auto,0.249,Auto,3,32
samples-template-niloticus_Aug10_2021_022235PM,A6,,MG24/03 (1:5),niloticus,Unknown,32.9902251050043,30.0245654282718,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug10_2021_022235PM,A7,,MG25/02 (1:5),niloticus,Unknown,32.8234977167233,33.622229763891,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug10_2021_022235PM,A8,Excluded,niloticus-synthetic,niloticus,Standard,,,Auto,,Auto,,
samples-template-niloticus_Aug10_2021_022235PM,B1,Excluded,field control 24/10 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug10_2021_022235PM,B2,,MG22/01 (1:5),niloticus,Unknown,34.2390831325979,12.8624667246251,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug10_2021_022235PM,B3,,MG22/03 (1:5),niloticus,Unknown,33.798540572337,17.3457216464152,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug10_2021_022235PM,B4,,MG23/02 (1:5),niloticus,Unknown,36.1944858069409,3.41105397976729,Auto,0.249,Auto,3,33
samples-template-niloticus_Aug10_2021_022235PM,B5,,MG24/01 (1:5),niloticus,Unknown,34.4910937124679,10.8401112903672,Auto,0.249,Auto,3,31
samples-template-niloticus_Aug10_2021_022235PM,B6,,MG24/03 (1:5),niloticus,Unknown,33.0025910057533,29.7736014360144,Auto,0.249,Auto,3,29
samples-template-niloticus_Aug10_2021_022235PM,B7,,MG25/02 (1:5),niloticus,Unknown,32.3283982736839,47.051937769439,Auto,0.249,Auto,3,29
samples-template-niloticus_Aug10_2021_022235PM,B8,Excluded,niloticus-synthetic,niloticus,Standard,,,Auto,,Auto,,
samples-template-niloticus_Aug10_2021_022235PM,C1,Excluded,field control 24/10 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug10_2021_022235PM,C2,Excluded,MG22/01 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug10_2021_022235PM,C3,,MG22/03 (1:5),niloticus,Unknown,34.2529919498339,12.7416029060453,Auto,0.249,Auto,3,30
samples-template-niloticus_Aug10_2021_022235PM,C4,,MG23/02 (1:5),niloticus,Unknown,36.1721165000486,3.46324223323151,Auto,0.249,Auto,3,32
samples-template-niloticus_Aug10_2021_022235PM,C5,,MG24/01 (1:5),niloticus,Unknown,34.0153767646301,14.9716943558571,Auto,0.249,Auto,3,31
samples-template-niloticus_Aug10_2021_022235PM,C6,,MG24/03 (1:5),niloticus,Unknown,32.7397004665542,35.5901002181471,Auto,0.249,Auto,3,29
samples-template-niloticus_Aug10_2021_022235PM,C7,,MG25/02 (1:5),niloticus,Unknown,31.78750946707,67.9245581000552,Auto,0.249,Auto,3,28
samples-template-niloticus_Aug10_2021_022235PM,C8,Excluded,niloticus-synthetic,niloticus,Standard,,,Auto,,Auto,,
samples-template-niloticus_Aug10_2021_022235PM,D1,Excluded,lab control 19/05 (1:5),niloticus,Unknown,,,Auto,,Auto,,
samples-template-niloticus_Aug10_2021_022235PM,D2,,MG22/02 (1:5),niloticus,Unknown,33.7247573809789,18.2365639869037,Auto,0.249,Auto,3,30
